pattern,q_label,n_abnormal_weeks,avg_rel_to_baseline,current_window_max_up_pct,current_window_max_down_pct,current_window_max_abs_pct,abn_next_week_max_up_pct,baseline_next_week_max_up_pct,excess_next_week_max_up_pct,excess_sd_next_week_max_up_pct,excess_t_next_week_max_up_pct,excess_p_next_week_max_up_pct,global_future_max_up_pct,abn_next_week_max_down_pct,baseline_next_week_max_down_pct,excess_next_week_max_down_pct,excess_sd_next_week_max_down_pct,excess_t_next_week_max_down_pct,excess_p_next_week_max_down_pct,global_future_max_down_pct,abn_next_week_max_abs_pct,baseline_next_week_max_abs_pct,excess_next_week_max_abs_pct,excess_sd_next_week_max_abs_pct,excess_t_next_week_max_abs_pct,excess_p_next_week_max_abs_pct,global_future_max_abs_pct
trade_volume_above_mid,90,40,3.428474715911281,42.8183446292045,27.862605117989165,46.60165255783632,4.118548234825774,25.7690673112126,-21.650519076386825,50.37979434590358,-2.717952849756892,0.009749211754913747,10.961258377062816,-3.670425233373585,16.692238254377965,-20.362663487751554,44.262310973202375,-2.9095812863376254,0.005950031764129069,2.9666764406595734,6.51045810474226,28.057750945657528,-21.54729284091527,50.50070840447038,-2.6985175036436004,0.010240094173867023,12.92951108992962
trade_volume_above_mid,95,29,4.0039100040569355,57.03678701569475,40.146400035311274,60.97297087188244,4.448498380686026,22.732255053364547,-18.283756672678514,44.91054977405871,-2.1923811547903203,0.03682681586457791,10.961258377062816,-3.4877245264764976,14.187921041297985,-17.675645567774485,39.51414059684355,-2.4089164794480116,0.02282569653202025,2.9666764406595734,6.793407033572891,24.916000746383162,-18.122593712810268,44.52594473482111,-2.191826685709849,0.03687092617357412,12.92951108992962
trade_volume_above_mid,99,18,5.105258616543917,89.61080183967864,68.12457124974502,93.46117256619024,3.119019445206074,25.60955743177265,-22.490537986566576,44.417602526556415,-2.1482310189965763,0.04640017730095293,10.961258377062816,-4.384748351577426,16.880838135127064,-21.265586486704493,39.20726197507785,-2.3011615175090885,0.03430738729714797,2.9666764406595734,6.460412702036905,27.724159825267623,-21.26374712323072,43.84941198357793,-2.0573694064454173,0.05532649500371496,12.92951108992962
trade_volume_at_mid,90,36,3.8192063285447855,5.0036464633741895,-5.2970690684683035,8.928771067276731,4.4985032227958115,33.28445987373164,-28.785956650935834,54.017086660664766,-3.1974278988908638,0.002938978995026008,10.961258377062816,-4.438132649186674,23.268539945387538,-27.706672594574215,48.29813222267472,-3.4419557841493487,0.0015129902256020135,2.9666764406595734,7.190347280014109,35.87358722000119,-28.68323993998708,53.46498954647869,-3.2189184193202056,0.002774576227248422,12.92951108992962
trade_volume_at_mid,95,28,4.3495869261479765,4.722072391940513,-5.912475932331156,9.219466966965568,5.092768985041729,34.12021723735177,-29.027448252310034,51.070117550475935,-3.007606520368901,0.0056395153398132334,10.961258377062816,-4.554757202430626,23.776524346603146,-28.331281549033772,45.65615469359618,-3.283567168787863,0.002836073841532149,2.9666764406595734,7.793920202914135,36.95643706548339,-29.162516862569255,50.561840738838285,-3.0519761976869275,0.005056362608594689,12.92951108992962
trade_volume_at_mid,99,14,6.251291149028916,3.8644125964670697,-7.410597084255696,9.558500346452885,5.270761941378443,15.61826948695119,-10.347507545572745,35.420832325947124,-1.093052463768046,0.29421245435015964,10.961258377062816,-3.7795177794831245,7.862271615859302,-11.641789395342425,30.034107389496064,-1.4503373355315288,0.1706613066094858,2.9666764406595734,8.23699778843465,18.1039498571623,-9.866952068727645,34.3933399872485,-1.0734274166622675,0.3026011153511528,12.92951108992962
trade_volume_below_mid,90,35,3.8612219876821063,48.3480725783146,31.78107959841815,52.80129356788394,4.520251186591173,23.955188893223113,-19.43493770663193,46.95163210599271,-2.4488742327943527,0.019640561717975565,10.961258377062816,-3.913809157193985,14.961804175977356,-18.875613333171344,41.1280586311809,-2.7151691120504076,0.010332701891214683,2.9666764406595734,6.9729763228334924,26.186430333229982,-19.213454010396493,46.708323122374374,-2.4335775561159285,0.020358149978538596,12.92951108992962
trade_volume_below_mid,95,24,4.791840655776443,68.28648578893518,48.81512708894696,72.86389077900972,4.7535789238205295,27.152904989639353,-22.399326065818826,48.63640182370119,-2.2562080000228013,0.033868314004607804,10.961258377062816,-4.130799128882459,17.818160627062134,-21.94895975594459,42.496304553825276,-2.530278919610554,0.01869951808523169,2.9666764406595734,7.5568828765168545,29.37129814833914,-21.81441527182228,48.23874027267989,-2.215405549609841,0.03690959330146108,12.92951108992962
trade_volume_below_mid,99,16,5.761840973019618,100.94615912034338,76.49525488065295,105.27782618766892,3.288678608255675,28.804264781679723,-25.515586173424044,46.3707800350447,-2.201005560324036,0.043811411462956085,10.961258377062816,-4.822566847770932,19.28393486772741,-24.106501715498343,40.801463654514315,-2.3632977404555615,0.03203854464609309,2.9666764406595734,6.992942743017821,30.980373062612315,-23.987430319594495,45.911317362288564,-2.08989257531501,0.054073085555514745,12.92951108992962
